tag	gene	fc	pvals	Pool	VEH	VEH	VEH	VEM	VEM	VEM
RRUH-150488	SUV420H1	5.66771942510463	0.05	pool3	5.09750589768018	1217.0303030823	4.44926223142635	22866.5275704264	24232.6388003501	15405.0493142939
RRUH-149478	UBE2A	9.9510250002804	0.1	pool3	0.536579568176861	0.285956368205427	0.202239192337561	0.338763371413724	1.05151282464473	3982.41986917506
ULTRA-3433456	UBE2A	-9.96022927807664	0.35	pool11	0.237377172149486	1895.15767291912	0.23526405920373	0.450846565867894	0.676541008194941	0.778567389289664
ULTRA-3334667	PCBP1	16.1644045914163	0.0318012848103768	pool5	0	0	0	220006.034930965	207.662645110929	125.568636647761
ULTRA-3408322	AKR1C3	15.7478516232769	0.0318012848103768	pool5	0	0	0	164850.511040015	140.571636690475	89.867749757711
RRUH-154017	PITHD1	11.0801782464643	0.0318012848103768	pool3	0	0	0	6493.07753988685	0.788634618483545	1.25509608231171
RRUH-149886	CHD9	9.16325750695277	0.0318012848103768	pool3	0	0	0	0.338763371413724	0.525756412322363	1719.16785874647
RRUH-153984	RNF8	8.94942024546604	0.0318012848103768	pool3	0	0	0	0.338763371413724	0.788634618483545	1481.95469918955
ULTRA-3327832	NEU2	1.1933294270381	0.0318012848103768	pool5	0	0	0	0.754052182170461	4.25974656637803	1.84659759776119
ULTRA-3316945	TRIM23	0.980151309674766	0.0318012848103768	pool5	0	0	0	1.633779728036	2.12987328318902	2.15436386405472
ULTRA-3353874	KIAA1211	0.627187964461289	0.0318012848103768	pool5	0	0	0	1.13107827325569	3.19480992478353	0.307766266293531
ULTRA-3415631	PAGE4	-0.550184815029511	0.0318012848103768	pool12	0	0	0	1.04828368443411	0.481637219768414	0.518877004875887
RRUH-154190	SOST	11.5021336275524	0.0382612502375296	pool3	0	0	0.202239192337561	9287.19782730724	0.262878206161182	0.941322061733784
RRUH-153917	TPSD1	10.534840931868	0.0382612502375296	pool3	0	0.285956368205427	0	4873.78862452925	0.788634618483545	0.313774020577928
ULTRA-3352688	TRIM54	10.5318726097196	0.0382612502375296	pool12	0	0	0.237986274379611	0.262070921108529	0.722455829652622	4792.86689403857
RRUH-154506	GPHN	10.2911394465048	0.0382612502375296	pool3	0	0.285956368205427	0	1.01629011424117	4115.88407386562	0.313774020577928
RRUH-150966	FKBP1A	10.2498787584119	0.0382612502375296	pool3	0	0	0.202239192337561	0.338763371413724	0.525756412322363	3898.32843166018
RRUH-150969	AMZ2	9.94975094038533	0.0382612502375296	pool3	0	0.285956368205427	0	0.677526742827448	3248.64887173988	0.313774020577928
RRUH-152237	GPR183	9.22524103407863	0.0382612502375296	pool3	0	0	0.202239192337561	0.677526742827448	1915.59348829653	0.313774020577928
ULTRA-3360308	RSU1	4.35519395337769	0.0382612502375296	pool8	0	0.20633374441893	0	22.5527734899665	0.272676827514183	42.7970453081418
ULTRA-3393181	MANF	17.5512781734517	0.05	pool5	0.266386995839302	0.321039551751736	1.60478997712372	158.476633619492	323.740739044731	996790.613375091
ULTRA-3393992	METTL22	16.1503648080616	0.05	pool5	0.532773991678603	0	0.267464996187286	275992.272975939	275.818590172978	142.803547560198
RRUH-104119	CYSLTR1	12.0429769380117	0.05	pool2	1.34451539900377	2.07676248156502	0.589346559055914	29578.7198626029	2.12569669709247	2.95717493192953
RRUH-141387	CTSW	11.9908902023521	0.05	pool2	0.806709239402261	2.07676248156502	0.589346559055914	26341.4351696184	2.12569669709247	2.21788119894715
RRUH-145526	LBP	11.9758890957895	0.05	pool2	6.99148007481959	7.12032850822294	5.30411903150323	90277.1809612736	9.11012870182488	7.63936857415129
RRUH-148265	PRMT2	11.9153794602505	0.05	pool2	2.68903079800754	3.56016425411147	2.35738623622366	44823.4333728239	5.16240626436743	3.69646866491191
RRUH-105182	ERBB3	11.8048615868693	0.05	pool2	17.478700187049	24.3277890697617	22.1004959645968	72086.0619403967	85511.6157177658	81782.8906237101
RRUH-146554	TLR7	11.7911334463333	0.05	pool2	3.4957400374098	4.74688567214863	5.00944575197527	57582.2240904953	7.2881029614599	6.65364359684144
RRUH-153639	CAB39L	11.7480380849891	0.05	pool3	5.09750589768018	7.14890920513566	4.44926223142635	31509.0587019333	23045.7436995323	13191.0598250961
RRUH-149285	EFNA3	11.6916335447601	0.05	pool3	0.536579568176861	1.14382547282171	0.606717577012684	17485.2714155194	1.31439103080591	1.88264412346757
RRUH-153562	TAOK1	11.553719184836	0.05	pool3	2.95118762497274	2.85956368205427	2.42687030805074	21135.7855058736	9241.22045939018	3405.38944533225
RRUH-156092	THEG5	11.334979879536	0.05	pool3	1.34144892044215	1.42978184102713	1.41567434636293	5540.47493947146	1399.56356960213	11625.6412364328
RRUH-138172	ICA1L	11.3204455638202	0.05	pool1	184.48569881054	529.602436596592	183.62336858824	740782.491840745	768802.032187873	793868.652920338
ULTRA-3431164	SLC13A4	11.314030926599	0.05	pool12	3.54780351390835	3.55705766756615	3.09382156693495	3.6689928955194	5.29800941745256	33595.2105576942
RRUH-143264	PRKACB	11.1643062518504	0.05	pool2	2.15122463840603	2.07676248156502	2.0627129566957	2.7355408996419	3.03670956727496	21316.795496814
RRUH-160495	ASAP3	11.05680560437	0.05	pool4	81.8665575112567	70.2656010685017	68.1613655853265	287661.904944903	187925.738780823	82.9142426852951
RRUH-151168	ETNK2	10.9448545981593	0.05	pool3	0.536579568176861	0	1.01119596168781	81.6419725107075	7231.51657328795	1651.39267030163
RRUH-137205	UBN2	10.697642315034	0.05	pool3	0	0.285956368205427	0.202239192337561	1.01629011424117	5791.46975993699	0.627548041155856
ULTRA-3343863	NCAPG2	10.6860727279829	0.05	pool9	0.617279073350532	1.4953635185989	0.608602906383179	9421.94796672042	2.21755936366817	1.65162381459862
ULTRA-3342098	POU3F1	10.682161413781	0.05	pool12	0.818723887825003	1.64171892349207	1.18993137189806	2.09656736886823	1.92654887907366	10922.8798296423
ULTRA-3266470	POT1	10.655107717489	0.05	pool12	12.5537662799834	15.0490901320106	14.9931352859155	38302.975474617	48.1637219768414	35173.6344065266
ULTRA-3344341	OXSM	10.5505303033911	0.05	pool9	0.617279073350532	0.854493439199374	0.30430145319159	7160.53013195988	1.26717677923896	1.23871786094897
ULTRA-3482880	CSF1R	10.482076339436	0.05	pool12	1.91035573825834	1.64171892349207	0.713958823138834	2.09656736886823	2.40818609884207	10387.9176376153
ULTRA-3413371	SOCS6	10.4669849295425	0.05	pool9	0.123455814670106	0.427246719599687	0	5024.53783975877	0.475191292214608	0.619358930474483
ULTRA-3344372	TTC22	10.3437398778916	0.05	pool12	4.09361943912501	4.37791712931218	5.23569803635145	6302.80565266011	15338.7005379647	69.5295186533689
ULTRA-3199291	HHLA2	10.3428220343069	0.05	pool9	1.60492559071138	2.34985695779828	2.13011017234113	11793.2893106903	2.53435355847791	2.47743572189793
ULTRA-3252878	FMO5	10.3305480351171	0.05	pool9	0.864190702690744	0.64087007939953	0.608602906383179	6582.25731214472	1.42557387664383	1.03226488412414
ULTRA-3200117	HOGA1	10.2330495373989	0.05	pool9	4.44440932812383	4.27246719599687	3.34731598510749	8852.60056004619	9272.56608208106	4.95487144379586
ULTRA-3395719	CXorf36	10.2318194156881	0.05	pool12	0.272907962608334	0.820859461746034	0.475972548759223	1.31035460554264	0.963274439536829	5492.83197361614
ULTRA-3398917	GAN	10.1988369189422	0.05	pool9	0.617279073350532	0.213623359799843	0	4500.75701596193	0.950382584429217	0.82581190729931
ULTRA-3213469	CPM	10.1495250610064	0.05	pool9	12.0986698376704	13.2446483075903	13.0849624872384	6656.47916879037	40384.7655572481	14.0388024240883
ULTRA-3483029	TF	10.1281896096205	0.05	pool12	217.780554161451	298.792844075556	224.183070465594	346247.576826746	339612.758858934	146515.818743809
RRUH-152790	USP37	10.0220182884539	0.05	pool3	0	0.571912736410853	0.202239192337561	0.677526742827448	1.31439103080591	3922.1752572241
RRUH-153377	KNDC1	9.98460463038254	0.05	pool3	0.26828978408843	0	0.404478384675123	0.677526742827448	0.525756412322363	3719.79101395133
RRUH-153434	PDZD9	9.98382442677351	0.05	pool3	0.26828978408843	0.571912736410853	0	1.01629011424117	0.788634618483545	3886.71879289879
ULTRA-3388015	VEGFB	9.9723118342742	0.05	pool9	3.70367444010319	2.56348031759812	3.34731598510749	5.63710303637857	4.27672162993148	12661.7610686667
ULTRA-3422052	TRUB2	9.96103749308635	0.05	pool11	4.74754344298972	5.72627271182914	5.41107336168579	18806.6136486133	8.45676260243677	7.78567389289664
ULTRA-3337382	HMP19	9.9318746795569	0.05	pool9	3.33330699609287	2.13623359799843	4.56452179787385	5.16734445001369	6.33588389619478	12719.7743551544
RRUH-151964	POLR2G	9.90861374779132	0.05	pool3	0	0.571912736410853	0.404478384675123	1.01629011424117	1070.96581190065	2749.91551634496
ULTRA-3428906	NMUR1	9.86365501300743	0.05	pool12	1.09163185043334	0.547239641164022	1.66590392065728	5870.12656190993	1.68573026918945	2.07550801950355
ULTRA-3416862	UTP14C	9.84729360166726	0.05	pool9	7.7777163242167	7.04957087339483	6.08602906383179	12.2137232454869	22006.2671395559	9.29038395711724
ULTRA-3294735	NCKAP1L	9.84260958429248	0.05	pool11	8.54557819738149	5.48767801550293	7.76371395372309	22748.1397507134	10.4863856270216	9.08328620837941
ULTRA-3302472	RFESD	9.83254797478594	0.05	pool9	0.370367444010319	0.213623359799843	0.608602906383179	3821.48610007831	0.633588389619478	0.619358930474483
RRUH-150309	LIN54	9.80804003089284	0.05	pool3	0.26828978408843	0.285956368205427	0.202239192337561	0.677526742827448	3366.41830810009	0.313774020577928
ULTRA-3334369	TAS2R8	9.74701160011215	0.05	pool11	1.42426303289692	1.6701628742835	0.94105623681492	6041.11855934685	2.36789352868229	2.07617970477244
ULTRA-3346106	SLC39A9	9.74039754749735	0.05	pool9	3.08639536675266	3.63159711659734	2.73871307872431	6.57662020910834	10644.1265485098	4.33551251332138
RRUH-149264	LIMK1	9.70659340230164	0.05	pool3	0.26828978408843	0	0.202239192337561	0.338763371413724	0.525756412322363	2898.95817611947
ULTRA-3257836	FJX1	9.70557734601204	0.05	pool8	193.592916182684	106.674545864587	102.866344308161	122123.653965664	92276.5651990745	124708.571299373
RRUH-159441	TWISTNB	9.69071276070233	0.05	pool3	0.26828978408843	0.285956368205427	0.202239192337561	1.3550534856549	308.881892239388	2794.15765324645
ULTRA-3253553	MED13L	9.66003375627244	0.05	pool12	1.09163185043334	0.820859461746034	1.18993137189806	4933.74716078916	1.68573026918945	1.55663101462766
ULTRA-3412710	MRPS36	9.65754335268223	0.05	pool12	0.818723887825003	1.36809910291006	1.18993137189806	5146.54874872928	1.92654887907366	1.55663101462766
ULTRA-3369350	SNTB1	9.62979027003598	0.05	pool9	2.83948373741245	2.34985695779828	2.13011017234113	6.10686162274346	8165.84556251324	3.50970060602207
ULTRA-3360052	RPS23	9.58652452698211	0.05	pool11	0.474754344298972	0.238594696326214	0.23526405920373	0.676269848801841	3034.62469225841	0.519044926193109
ULTRA-3275945	MLNR	9.56325831522589	0.05	pool8	203.212439968159	209.841418074052	428.389968069671	231232.622798888	176647.41113803	230969.193596674
ULTRA-3306989	SYT10	9.55398766089642	0.05	pool12	0.545815925216668	0.820859461746034	0.475972548759223	1.31035460554264	3637.80592091083	1.03775400975177
ULTRA-3217949	CDRT15	9.51643824270141	0.05	pool11	2.84852606579383	2.14735226693593	2.11737653283357	7400.19553215562	3.38270504097471	3.11426955715865
ULTRA-3325906	CARD17	9.50884432993618	0.05	pool8	105.333785450951	295.469922007908	126.604731456198	136824.592623662	125945.063799561	123648.738809431
RRUH-137443	SLC22A25	9.49454152913887	0.05	pool3	0.26828978408843	0.285956368205427	0.202239192337561	0.338763371413724	2708.43415807865	0.941322061733784
ULTRA-3202394	C1QTNF7	9.43799227572306	0.05	pool8	99.0810949903925	270.297205188799	138.913524792218	105638.733096985	134924.857083258	114076.331760273
RRUH-159634	DNAJC1	9.42649918728165	0.05	pool3	0	0.285956368205427	0.202239192337561	0.677526742827448	0.788634618483545	2398.80238731826
ULTRA-3328687	EID3	9.23946603682783	0.05	pool7	73.0993818076655	24.7693493805989	32.1591556613681	17825.2706818784	31613.6463480325	30969.0558248401
ULTRA-3304203	HOXD11	9.08881443169741	0.05	pool8	60.6029998484925	242.235815947824	69.6765622771092	66720.5491619621	70243.1868286185	67508.0996436338
RRUH-157201	CTC1	9.04644143103586	0.05	pool3	0.26828978408843	0.285956368205427	0	0.677526742827448	1878.00190481548	0.627548041155856
ULTRA-3404289	PHF6	8.99039527980807	0.05	pool9	0.864190702690744	0.64087007939953	1.21720581276636	1.40927575909464	1.26717677923896	2907.68372560087
RRUH-150105	DCLRE1A	8.88686669546529	0.05	pool3	0.26828978408843	0.285956368205427	0.202239192337561	0.338763371413724	1300.98424229169	476.93651127845
RRUH-150575	DYRK2	8.81286412399615	0.05	pool3	2.14631827270744	89.2183868800931	3.23582707740098	25596.960344021	4869.29301272357	13426.076566509
ULTRA-3436057	CPXM1	8.8118766763618	0.05	pool12	0	0.273619820582011	0.237986274379611	1576.61866138891	0.481637219768414	1.03775400975177
RRUH-160969	ZYG11B	8.54197526685603	0.05	pool4	140.948247883458	139.369787243309	3187.61845723811	82434.0135909803	712988.980407119	498288.524877402
ULTRA-3351778	GPR108	8.53660070634393	0.05	pool7	0.456871136297909	0.669441875151322	0	0.765205494022406	1530.76668731285	0.737204887668405
ULTRA-3346308	PPY	8.45708054152905	0.05	pool8	411.956106112967	622.92157440075	118.472135859186	118442.34740061	159671.097210652	128258.909204252
ULTRA-3414819	FADS2	8.44236114403819	0.05	pool8	130.82552348246	556.069441209017	438.940362357688	136014.234848006	130291.532430137	126370.388643602
ULTRA-3396398	RIN3	8.33606530787562	0.05	pool12	222.692897488401	13.6809910291006	14.9931352859155	21323.1384250743	14050.3209750842	46825.5364280196
ULTRA-3406615	ZFYVE19	8.15150337916034	0.05	pool11	0.237377172149486	0.238594696326214	0.23526405920373	1054.07927099914	0.676541008194941	0.519044926193109
ULTRA-3321128	HES3	8.12472581622878	0.05	pool7	0.228435568148955	0	0.251243403604438	0.765205494022406	0.310468854540685	970.161632171621
ULTRA-3326008	GPR179	7.79819896856244	0.05	pool12	2.45617166347501	68.1313353249208	4.04576666445339	1666.77105825024	5431.66374593829	10181.4045896747
ULTRA-3400610	AKAP17A	7.26939502176413	0.05	pool12	245.071350422284	6.01963605280425	8.09153332890679	3249.94149266686	16684.3949299976	20514.840141778
RRUH-152913	KLHL21	6.8529680565286	0.05	pool3	0.804869352265291	105.231943499597	1.82015273103805	7502.59238669974	4127.71359314287	1184.49692768168
RRUH-151617	VCAN	6.75301314913578	0.05	pool3	6.1706650340339	4.57530189128682	644.738545172146	32363.7586880101	14461.9816337512	24198.2524669698
ULTRA-3410159	FCHSD1	6.62241099555	0.05	pool12	12.5537662799834	423.289862440371	80.6773470146883	7824.65149153734	8755.44219956012	34605.4640861875
ULTRA-3235676	CREG2	6.60320114624029	0.05	pool8	439.612236996208	151.655302147914	226.393877430355	22985.3241199792	31290.2113109075	25510.2689693361
ULTRA-3271704	SNX5	6.34504921456966	0.05	pool8	688.998391134647	15.0623633425819	41.3223776280648	18903.8503945386	22427.6690630415	19506.3683820274
ULTRA-3352280	PCBP4	5.50646795895845	0.05	pool8	3.12634523027938	273.80487884392	26.815585482042	3067.94822962656	7544.69514048992	3331.50772981256
ULTRA-3424379	CMKLR1	4.93779334484533	0.05	pool12	1047.6936684534	7.66135497629632	65.2082391800135	16386.7705550741	9703.78588528413	8346.13662342865
RRUH-149650	JMJD1C	4.64504822782645	0.05	pool3	903.599992809834	340.288078164458	1.41567434636293	16482.8705995062	5549.09605385638	9201.42315344773
RRUH-155176	UBE2L3	4.13742425614679	0.05	pool3	1163.57279359152	1.71573820923256	0.606717577012684	9247.56251285184	2370.63566316154	8953.22790317059
RRUH-149772	NRBP2	4.02173840813988	0.05	pool3	803.796193128938	0	0.606717577012684	5589.93439169786	1153.77244684143	6370.86771381425
RRUH-159221	KCTD2	3.43764659263923	0.05	pool3	1041.76923161538	394.619788123489	1.41567434636293	3090.5382374074	4400.31829293202	8120.47165255677
ULTRA-3365111	LOC646862	2.43366214136277	0.05	pool8	1.44292856782125	0.825334977675721	198.479292543311	482.475145687062	336.483205152501	281.814505897009
RRUH-151962	PANK2	10.462726282279	0.0920193135982127	pool3	0.536579568176861	0	0	0.677526742827448	0.262878206161182	4989.94824925079
RRUH-153109	ACP6	10.4203445537667	0.0920193135982127	pool3	0	0	0.404478384675123	0.338763371413724	0.788634618483545	4664.2508158909
RRUH-152987	GIGYF2	10.3744250828262	0.0920193135982127	pool3	0	0	0.404478384675123	2600.68640234316	1918.22227035814	0.313774020577928
RRUH-158884	SCGB3A1	10.1690767911079	0.0920193135982127	pool3	0	0	0.404478384675123	0.338763371413724	2183.20350216861	1736.11165585767
RRUH-150102	USP44	10.1495459497892	0.0920193135982127	pool3	0.26828978408843	0	0	0.677526742827448	0.262878206161182	3711.31911539573
RRUH-143025	IPO9	9.66715834298529	0.0920193135982127	pool2	0	0	0.884019838583871	0.911846966547298	0.607341913454992	3156.29137734612
ULTRA-3355231	HES4	8.24110915585776	0.0920193135982127	pool12	0	0	0.475972548759223	0.262070921108529	1050.93241353468	0.518877004875887
ULTRA-3219736	C22orf42	8.22793996693111	0.0920193135982127	pool9	0	0	0.30430145319159	857.779178702273	0.158397097404869	132.749264098364
RRUH-152788	PSMD4	10.3465960083443	0.0983528012294734	pool3	0	0	0	0.677526742827448	0	3905.54523413347
RRUH-150662	GATA6	10.3357676984993	0.0983528012294734	pool3	0	0	0	3868.33893817331	8.674980803319	0
RRUH-137420	DCDC5	9.81049920302575	0.0983528012294734	pool3	0	0	0	0.677526742827448	2693.18722212131	0
RRUH-158437	GEMIN6	9.40128551708951	0.0983528012294734	pool3	0	0	0	0	1221.85790223717	806.713006905852
RRUH-159285	POLG2	7.92116966897107	0.0983528012294734	pool3	0	0	0	0	106.202795289117	620.958786723719
ULTRA-3336598	PPME1	7.56283560924849	0.0983528012294734	pool11	0	0	0	566.714133295943	0	0.519044926193109
RRUH-151022	UCHL5	6.83384164619988	0.0983528012294734	pool3	0	0	0	0	0.525756412322363	341.699908409363
ULTRA-3327486	NDUFA6	3.84408102605864	0.0983528012294734	pool9	0	0	0	7.98589596820298	0	35.0970060602207
RRUH-150216	GINS1	1.61546935857991	0.0983528012294734	pool3	0	0	0	0	7.62346797867427	1.56887010288964
RRUH-100499	ABCC5	11.7153682768997	0.1	pool2	2.95793387780829	5.04356602665792	4.1254259133914	4.55923483273649	5.46607722109493	50856.0158918581
RRUH-145026	MMP1	11.5259427150279	0.1	pool2	4.57135235661281	4.74688567214863	5.30411903150323	5.69904354092061	4.85873530763994	51955.3456728029
RRUH-145516	FLT1	11.2996465311884	0.1	pool2	2.68903079800754	1.48340177254645	3.83075263386344	2.7355408996419	5.76974817782243	27727.9507492372
ULTRA-3254945	TSPAN12	11.1450830058764	0.1	pool9	2.83948373741245	2.77710367739797	3.34731598510749	27086.7498483854	3.16794194809739	4.33551251332138
RRUH-153996	TBC1D21	10.9183984980361	0.1	pool3	0.26828978408843	0.571912736410853	0	0.338763371413724	0.788634618483545	7431.11012934706
ULTRA-3323022	LTBP2	10.6767850016311	0.1	pool9	0.740734888020638	2.34985695779828	0.912904359574769	11459.7607143713	2.0591622662633	2.47743572189793
ULTRA-3348648	MAPK8	10.6483362516364	0.1	pool9	1.35801396137117	1.70898687839875	1.21720581276636	11687.1238701719	1.58397097404869	2.2709827450731
ULTRA-3244884	OPN5	10.6267565202224	0.1	pool11	3.08590323794332	1.90875757060971	2.3526405920373	2.93050267814131	16353.010979584	4.67140433573798
ULTRA-3429897	PIKFYVE	10.5388193513641	0.1	pool12	1.63744777565001	0.820859461746034	0.713958823138834	1.31035460554264	1.92654887907366	9178.93421625445
RRUH-153151	TRPV6	10.5262848634677	0.1	pool3	0.804869352265291	0	0.404478384675123	0.677526742827448	1.05151282464473	6206.13635301083
ULTRA-3396808	CALCR	10.5186753514441	0.1	pool9	1.85183722005159	1.92261023819859	3.0430145319159	14396.2216377382	3.32633904550226	2.89034167554759
ULTRA-3215163	DYNLL2	10.4113683128393	0.1	pool11	11.1567270910258	14.3156817795729	10.8221467233716	11.2711641466974	15.5604431884836	53487.0605992737
RRUH-155870	SMG7	10.3594587114289	0.1	pool3	0.26828978408843	0	0.808956769350246	1.01629011424117	5355.09193770943	0.313774020577928
ULTRA-3237568	EPHB6	10.3593377788649	0.1	pool11	1.42426303289692	2.86313635591457	1.64684841442611	2.25423282933947	11730.8828115962	3.11426955715865
ULTRA-3335797	ABI3	10.3381706200314	0.1	pool9	0.493823258680425	1.4953635185989	0.912904359574769	7636.86533853387	1.90076516885843	1.44517083777379
ULTRA-3433427	UAP1L1	10.3142195172775	0.1	pool11	1.42426303289692	1.19297348163107	3.99948900646341	1.57796298053763	5.750598569657	12236.4841350025
ULTRA-3405092	JPH4	10.2761625266371	0.1	pool9	0.987646517360851	0.854493439199374	1.21720581276636	7511.43979597445	1.10877968183409	1.23871786094897
ULTRA-3306463	NANOS2	10.1883664036217	0.1	pool12	2.18326370086667	4.10429730873017	2.37986274379611	13606.9842948759	2.64900470872628	4.1510160390071
ULTRA-3327880	NFATC2	10.15644110788	0.1	pool12	3.54780351390835	4.9251567704762	3.33180784131456	8344.60019901666	3.85309775814732	8547.97977832537
ULTRA-3336546	NIP7	10.1260236482597	0.1	pool11	4.9849206151392	4.29470453387186	4.23475306566714	18443.0058932409	6.42713957785194	4.93092679883454
ULTRA-3227023	SYNPO2	10.0573598582322	0.1	pool12	3.27489555130001	2.18895856465609	2.37986274379611	11547.8930677262	3.85309775814732	2.59438502437944
ULTRA-3220065	SGOL2	10.0392695123076	0.1	pool11	9.25770971382995	12.6455189052894	8.46950613133428	35090.9661844788	15.5604431884836	10.1213760607656
RRUH-148737	MAGI3	9.98950160486236	0.1	pool3	0.26828978408843	0.285956368205427	0.404478384675123	0.677526742827448	4023.35094529689	0.313774020577928
ULTRA-3195350	LBX1	9.86911144993562	0.1	pool12	3.27489555130001	1.64171892349207	2.37986274379611	3.6689928955194	9622.87083236304	2.59438502437944
ULTRA-3425290	EPHA2	9.86705481121983	0.1	pool12	0.272907962608334	0.547239641164022	0.475972548759223	4010.47130572381	0.963274439536829	0.518877004875887
ULTRA-3268253	EHF	9.86145810167819	0.1	pool11	1.18688586074743	0.715784088978643	0.94105623681492	1.12711641466974	5433.63910731767	1.29761231548277
RRUH-150406	ARL8A	9.85640853297095	0.1	pool3	0.804869352265291	0.285956368205427	0	0.677526742827448	2187.14667526103	1604.32656721495
ULTRA-3346199	LAPTM4B	9.8032469949475	0.1	pool11	2.84852606579383	2.86313635591457	3.99948900646341	11349.6114491584	3.04443453687724	4.15235940954487
ULTRA-3426281	GPR6	9.77301223628211	0.1	pool12	2.18326370086667	1.64171892349207	1.66590392065728	2.35863828997676	7424.43774273011	2.07550801950355
ULTRA-3407985	KMO	9.74727261441501	0.1	pool9	8.64190702690744	9.61305119099296	7.60753632978974	11.743964659122	24785.5026106218	8.67102502664276
ULTRA-3278964	IFT81	9.74135243588312	0.1	pool9	4.07404188411351	4.05884383619703	5.78172761064021	5.16734445001369	6.01908970138504	14466.5729920693
ULTRA-3438664	MPST	9.73685395961549	0.1	pool11	13.0557444682217	12.6455189052894	25.4085183940028	31002.0132553399	16.9135252048735	15151.18091804
ULTRA-3257601	ALOX5	9.72013330296965	0.1	pool11	8.07082385308252	8.58940906774372	8.94003424974174	24101.130294883	12.5160086516064	8.82376374528286
ULTRA-3203249	MOGAT1	9.71990821492206	0.1	pool9	5.18514421614447	5.12696063519624	8.21613923617292	8.45565455456786	6.81107518840939	18139.5779027598
ULTRA-3342424	GNB1L	9.69966259565586	0.1	pool9	0.740734888020638	0.213623359799843	0.30430145319159	3539.63094825938	0.633588389619478	1.03226488412414
ULTRA-3424674	C1orf55	9.67390673710174	0.1	pool9	2.96293955208255	1.70898687839875	2.73871307872431	2.81855151818929	8497.68748157644	3.30324762919724
ULTRA-3267413	DNM3	9.64279454736292	0.1	pool9	3.33330699609287	4.48609055579671	5.47742615744862	5.63710303637857	4.75191292214608	13017.4795477359
ULTRA-3412682	NOLC1	9.61501568809114	0.1	pool12	3.27489555130001	17.2380486966667	3.80778039007378	4.19313473773646	12199.8707767339	9219.92549963964
ULTRA-3423267	ATG7	9.61326870490741	0.1	pool12	0.818723887825003	0.273619820582011	0.237986274379611	3389.62529361771	1.44491165930524	0.518877004875887
ULTRA-3216897	ZNF664	9.59549570814908	0.1	pool9	2.83948373741245	2.56348031759812	3.34731598510749	4.22782727728393	3.00954485069252	9083.10516838511
ULTRA-3197909	YWHAQ	9.57604626935769	0.1	pool11	1.42426303289692	0.954378785304857	0.47052811840746	4371.85914922097	1.01481151229241	91.6114294730838
